gender,event,medal,athlete,abb,country,grp_id,type,year,guide
Women,400 m Individual Medley B3,Gold,SCHMITT Cathy,USA,United States of America,,Swimming,1984,
Women,3x50 m Medley Relay 2-4,Gold,Great Britain,GBR,United Kingdom,,Swimming,1984,
Men,4x25 m Individual Medley 2,Gold,,POL,Poland,1.0,Swimming,1984,
Men,4x25 m Individual Medley 3,Gold,,POL,Poland,1.0,Swimming,1984,
Men,4x50 m Individual Medley 4,Gold,,SWE,Sweden,1.0,Swimming,1984,
Men,4x50 m Individual Medley 5,Gold,,FRA,France,1.0,Swimming,1984,
Men,4x50 m Individual Medley 6,Gold,,CAN,Canada,1.0,Swimming,1984,
Men,4x50 m Freestyle Relay A1-A9,Gold,,SLO,Slovenia,1.0,Swimming,1984,
Men,4x50 m Freestyle Relay C1-C8,Gold,,GBR,United Kingdom,1.0,Swimming,1984,
Men,4x50 m Freestyle Relay L1-L6,Gold,,ESP,Spain,1.0,Swimming,1984,
Men,4x50 m Freestyle Relay 2-6,Gold,,POL,Poland,1.0,Swimming,1984,
Men,4x100 m Freestyle Relay A1-A9,Gold,,GER,Germany,1.0,Swimming,1984,
Men,4x100 m Freestyle Relay B1-B3,Gold,,USA,United States of America,1.0,Swimming,1984,
Men,4x50 m Medley Relay A1-A9,Gold,,GER,Germany,1.0,Swimming,1984,
Men,4x50 m Medley Relay L1-L6,Gold,JESZENSZKY Attila,HUN,Hungary,1.0,Swimming,1984,
Men,4x100 m Medley Relay A1-A9,Gold,,AUS,Australia,1.0,Swimming,1984,
Men,4x100 m Medley Relay B1-B3,Gold,,CAN,Canada,1.0,Swimming,1984,
Men,4x100 m Medley Relay 1A-6,Gold,,FRA,France,1.0,Swimming,1984,
Women,4x25 m Individual Medley 2,Gold,,CAN,Canada,1.0,Swimming,1984,
Women,4x25 m Individual Medley 3,Gold,,POL,Poland,1.0,Swimming,1984,
Women,4x50 m Individual Medley 4,Gold,,USA,United States of America,1.0,Swimming,1984,
Women,4x50 m Individual Medley 5,Gold,,FRA,France,1.0,Swimming,1984,
Women,4x50 m Individual Medley 6,Gold,,BRA,Brazil,1.0,Swimming,1984,
Women,4x50 m Freestyle Relay C1-C8,Gold,,CAN,Canada,1.0,Swimming,1984,
Women,4x50 m Freestyle Relay 2-6,Gold,,FRA,France,1.0,Swimming,1984,
Women,4x100 m Freestyle Relay A1-A9,Gold,,AUS,Australia,1.0,Swimming,1984,
Women,4x100 m Freestyle Relay B1-B3,Gold,,SWE,Sweden,1.0,Swimming,1984,
Women,4x50 m Medley Relay L1-L6,Gold,,ESP,Spain,1.0,Swimming,1984,
Women,4x100 m Medley Relay B1-B3,Gold,,USA,United States of America,1.0,Swimming,1984,
Men,50 m Freestyle 1A,Gold,KENNY Mike,GBR,United Kingdom,,Swimming,1988,
Men,50 m Freestyle 1B,Gold,THOMPSON James,USA,United States of America,,Swimming,1988,
Men,50 m Freestyle 1C,Gold,PANCALLI Luca,ITA,Italy,,Swimming,1988,
Men,50 m Freestyle B1,Gold,COHEN Izhar,ISR,Israel,,Swimming,1988,
Men,50 m Freestyle B2,Gold,GHYSEL Eric,FRA,France,,Swimming,1988,
Men,50 m Freestyle B3,Gold,EDGSON Michael,CAN,Canada,,Swimming,1988,
Men,50 m Freestyle L1,Gold,PETERSSON John,DEN,Denmark,,Swimming,1988,
Men,50 m Freestyle 2,Gold,SULLIVAN Kevin,USA,United States of America,,Swimming,1988,
Men,50 m Freestyle 3,Gold,BLAKE Andrew,GBR,United Kingdom,,Swimming,1988,
Men,100 m Freestyle 1A,Gold,KENNY Mike,GBR,United Kingdom,,Swimming,1988,
Men,100 m Freestyle 1B,Gold,THOMPSON James,USA,United States of America,,Swimming,1988,
Men,100 m Freestyle 1C,Gold,PANCALLI Luca,ITA,Italy,,Swimming,1988,
Men,100 m Freestyle A1,Gold,JONES Oliver,GBR,United Kingdom,,Swimming,1988,
Men,100 m Freestyle A2,Gold,MAASSEN Vincent,NED,Netherlands,,Swimming,1988,
Men,100 m Freestyle A4,Gold,MOSTERD Johan,NED,Netherlands,,Swimming,1988,
Men,100 m Freestyle A5,Gold,FOPPOLO David,FRA,France,,Swimming,1988,
Men,100 m Freestyle A6,Gold,LIU Zebing,CHN,China,,Swimming,1988,
Men,100 m Freestyle A7,Gold,BARNBECK Heinz,GER,Germany,,Swimming,1988,
Men,100 m Freestyle A8,Gold,HAMMOND Gregory,AUS,Australia,,Swimming,1988,
Men,100 m Freestyle B1,Gold,COHEN Izhar,ISR,Israel,,Swimming,1988,
Men,100 m Freestyle B2,Gold,GHYSEL Eric,FRA,France,,Swimming,1988,
Men,100 m Freestyle B3,Gold,EDGSON Michael,CAN,Canada,,Swimming,1988,
Men,100 m Freestyle C3,Gold,HENNE Haakon,NOR,Norway,,Swimming,1988,
Men,100 m Freestyle C4,Gold,SURGEONER Robin,GBR,United Kingdom,,Swimming,1988,
Men,100 m Freestyle C5,Gold,CHRISTENSEN Anders,DEN,Denmark,,Swimming,1988,
Men,100 m Freestyle C6,Gold,VAN GEEL Joris,NED,Netherlands,,Swimming,1988,
Men,100 m Freestyle C8,Gold,KLINGER Thomas,GER,Germany,,Swimming,1988,
Men,100 m Freestyle L1,Gold,PETERSSON John,DEN,Denmark,,Swimming,1988,
Men,100 m Freestyle L3,Gold,MAGNER Jorgen,SWE,Sweden,,Swimming,1988,
Men,100 m Freestyle L4,Gold,POULISSE Marcel,NED,Netherlands,,Swimming,1988,
Men,100 m Freestyle L5,Gold,WOELK Holger,GER,Germany,,Swimming,1988,
Men,100 m Freestyle L6,Gold,EINARSSON Mats,SWE,Sweden,,Swimming,1988,
Men,100 m Freestyle 4,Gold,PINTO Shlomo,ISR,Israel,,Swimming,1988,
Men,100 m Freestyle 5,Gold,FINDER Piotr,POL,Poland,,Swimming,1988,
Men,100 m Freestyle 6,Gold,BERGMAN Uri,ISR,Israel,,Swimming,1988,
Men,200 m Freestyle C4,Gold,SURGEONER Robin,GBR,United Kingdom,,Swimming,1988,
Men,200 m Freestyle C5,Gold,CHRISTENSEN Anders,DEN,Denmark,,Swimming,1988,
Men,200 m Freestyle C8,Gold,PAUWELS Hans,BEL,Belgium,,Swimming,1988,
Men,200 m Freestyle L3,Gold,MAGNER Jorgen,SWE,Sweden,,Swimming,1988,
Men,200 m Freestyle 2,Gold,SZPOJNAROWICZ Marek,POL,Poland,,Swimming,1988,
Men,200 m Freestyle 3,Gold,GIBSON Brent,NZL,New Zealand,,Swimming,1988,
Men,400 m Freestyle A2,Gold,LECOURS Stephane,CAN,Canada,,Swimming,1988,
Men,400 m Freestyle A4,Gold,MOSTERD Johan,NED,Netherlands,,Swimming,1988,
Men,400 m Freestyle A6,Gold,MOGI Hideaki,JPN,Japan,,Swimming,1988,
Men,400 m Freestyle A8,Gold,LIU Gui Ping,CHN,China,,Swimming,1988,
Men,400 m Freestyle B1,Gold,MCISAAC Timothy,CAN,Canada,,Swimming,1988,
Men,400 m Freestyle B2,Gold,GRENON Lee,CAN,Canada,,Swimming,1988,
Men,400 m Freestyle B3,Gold,EDGSON Michael,CAN,Canada,,Swimming,1988,
Men,400 m Freestyle C3-4,Gold,SURGEONER Robin,GBR,United Kingdom,,Swimming,1988,
Men,400 m Freestyle C5,Gold,CHRISTENSEN Anders,DEN,Denmark,,Swimming,1988,
Men,400 m Freestyle C8,Gold,PAUWELS Hans,BEL,Belgium,,Swimming,1988,
Men,400 m Freestyle L4,Gold,POULISSE Marcel,NED,Netherlands,,Swimming,1988,
Men,400 m Freestyle L5,Gold,WOELK Holger,GER,Germany,,Swimming,1988,
Men,400 m Freestyle L6,Gold,EINARSSON Mats,SWE,Sweden,,Swimming,1988,
Men,400 m Freestyle 4,Gold,VAN LOON Jeffrey,NED,Netherlands,,Swimming,1988,
Men,400 m Freestyle 5,Gold,FINDER Piotr,POL,Poland,,Swimming,1988,
Men,400 m Freestyle 6,Gold,LEARDY Luis,ESP,Spain,,Swimming,1988,
Men,25 m Backstroke 1A,Gold,KENNY Mike,GBR,United Kingdom,,Swimming,1988,
Men,25 m Backstroke 1B,Gold,THOMPSON James,USA,United States of America,,Swimming,1988,
Men,25 m Backstroke 1C,Gold,SLECZKA Krzysztof,POL,Poland,,Swimming,1988,
Men,25 m Backstroke L1,Gold,PETERSSON John,DEN,Denmark,,Swimming,1988,
Men,50 m Backstroke A5,Gold,FOPPOLO David,FRA,France,,Swimming,1988,
Men,50 m Backstroke C6,Gold,VAN GEEL Joris,NED,Netherlands,,Swimming,1988,
Men,50 m Backstroke L3,Gold,MAGNER Jorgen,SWE,Sweden,,Swimming,1988,
Men,50 m Backstroke 2,Gold,GIUSSANI Ernesto,ITA,Italy,,Swimming,1988,
Men,50 m Backstroke 3,Gold,OWCZAREK Miroslaw,POL,Poland,,Swimming,1988,
Men,100 m Backstroke A2,Gold,LECOURS Stephane,CAN,Canada,,Swimming,1988,
Men,100 m Backstroke A4,Gold,MOSTERD Johan,NED,Netherlands,,Swimming,1988,
Men,100 m Backstroke A6,Gold,CAI Zusheng,CHN,China,,Swimming,1988,
Men,100 m Backstroke A7,Gold,BARNBECK Heinz,GER,Germany,,Swimming,1988,
Men,100 m Backstroke A8,Gold,BUDIN Hanoch,ISR,Israel,,Swimming,1988,
Men,100 m Backstroke B1,Gold,MCISAAC Timothy,CAN,Canada,,Swimming,1988,
Men,100 m Backstroke B2,Gold,KROL Wieslaw,POL,Poland,,Swimming,1988,
Men,100 m Backstroke B3,Gold,EDGSON Michael,CAN,Canada,,Swimming,1988,
Men,100 m Backstroke C3,Gold,HENNE Haakon,NOR,Norway,,Swimming,1988,
Men,100 m Backstroke C5,Gold,MANSELL Martin,GBR,United Kingdom,,Swimming,1988,
Men,100 m Backstroke L4,Gold,STOKKEL Johannes,NED,Netherlands,,Swimming,1988,
Men,100 m Backstroke L5,Gold,WOELK Holger,GER,Germany,,Swimming,1988,
Men,100 m Backstroke L6,Gold,EINARSSON Mats,SWE,Sweden,,Swimming,1988,
Men,100 m Backstroke 4,Gold,PIELAK Adam,POL,Poland,,Swimming,1988,
Men,100 m Backstroke 5,Gold,MICOREC Bernard,FRA,France,,Swimming,1988,
Men,100 m Backstroke 6,Gold,DUNNE Gerard,IRL,Ireland,,Swimming,1988,
Men,200 m Backstroke C3,Gold,KIM Jong Woo,KOR,South Korea,,Swimming,1988,
Men,200 m Backstroke C5,Gold,CHRISTENSEN Anders,DEN,Denmark,,Swimming,1988,
Men,25 m Breaststroke 1A,Gold,KENNY Mike,GBR,United Kingdom,,Swimming,1988,
Men,25 m Breaststroke 1B,Gold,THOMPSON James,USA,United States of America,,Swimming,1988,
Men,25 m Breaststroke 1C,Gold,PANCALLI Luca,ITA,Italy,,Swimming,1988,
Men,25 m Breaststroke L1,Gold,PETERSSON John,DEN,Denmark,,Swimming,1988,
Men,50 m Breaststroke B1,Gold,COHEN Izhar,ISR,Israel,,Swimming,1988,
Men,50 m Breaststroke B2,Gold,PEDRAJAS Jose,ESP,Spain,,Swimming,1988,
Men,50 m Breaststroke B3,Gold,PEDERSEN Noel,NOR,Norway,,Swimming,1988,
Men,50 m Breaststroke C6,Gold,VAN GEEL Joris,NED,Netherlands,,Swimming,1988,
Men,50 m Breaststroke L3,Gold,SCHLUBECK Matthias,GER,Germany,,Swimming,1988,
Men,50 m Breaststroke 2,Gold,EICKEMEYER Bernd,GER,Germany,,Swimming,1988,
Men,50 m Breaststroke 3,Gold,JAQUISS Ian,USA,United States of America,,Swimming,1988,
Men,100 m Breaststroke A1,Gold,WU Yan Hu,CHN,China,,Swimming,1988,
Men,100 m Breaststroke A2,Gold,LECOURS Stephane,CAN,Canada,,Swimming,1988,
Men,100 m Breaststroke A4,Gold,MOSTERD Johan,NED,Netherlands,,Swimming,1988,
Men,100 m Breaststroke A5,Gold,RICHARD Eric,FRA,France,,Swimming,1988,
Men,100 m Breaststroke A6,Gold,CAI Zusheng,CHN,China,,Swimming,1988,
Men,100 m Breaststroke A8,Gold,HAMMOND Gregory,AUS,Australia,,Swimming,1988,
Men,100 m Breaststroke B1,Gold,NEDERMAN Lars-Ove,SWE,Sweden,,Swimming,1988,
Men,100 m Breaststroke B2,Gold,PEDRAJAS Jose,ESP,Spain,,Swimming,1988,
Men,100 m Breaststroke B3,Gold,PEDERSEN Noel,NOR,Norway,,Swimming,1988,
Men,100 m Breaststroke C4,Gold,SURGEONER Robin,GBR,United Kingdom,,Swimming,1988,
Men,100 m Breaststroke C8,Gold,PAUWELS Hans,BEL,Belgium,,Swimming,1988,
Men,100 m Breaststroke L4,Gold,STOKKEL Johannes,NED,Netherlands,,Swimming,1988,
Men,100 m Breaststroke L5,Gold,DE GROOT Henk,NED,Netherlands,,Swimming,1988,
Men,100 m Breaststroke L6,Gold,HAHNENGRESS Jochen,GER,Germany,,Swimming,1988,
Men,100 m Breaststroke 4,Gold,VAN LOON Jeffrey,NED,Netherlands,,Swimming,1988,
Men,100 m Breaststroke 5,Gold,MICOREC Bernard,FRA,France,,Swimming,1988,
Men,200 m Breaststroke B1,Gold,NEDERMAN Lars-Ove,SWE,Sweden,,Swimming,1988,
Men,200 m Breaststroke B2,Gold,PEDRAJAS Jose,ESP,Spain,,Swimming,1988,
Men,200 m Breaststroke B3,Gold,PEDERSEN Noel,NOR,Norway,,Swimming,1988,
Men,25 m Butterfly 1A,Gold,DE VIDI Alvise,ITA,Italy,,Swimming,1988,
Men,25 m Butterfly 1B,Gold,THOMPSON James,USA,United States of America,,Swimming,1988,
Men,25 m Butterfly 2,Gold,SULLIVAN Kevin,USA,United States of America,,Swimming,1988,
Men,25 m Butterfly 3,Gold,PAWLOWSKI Arkadiusz,POL,Poland,,Swimming,1988,
Men,50 m Butterfly A5,Gold,FOPPOLO David,FRA,France,,Swimming,1988,
Men,50 m Butterfly L3,Gold,MAGNER Jorgen,SWE,Sweden,,Swimming,1988,
Men,50 m Butterfly 4,Gold,PINTO Shlomo,ISR,Israel,,Swimming,1988,
Men,100 m Butterfly A2,Gold,LECOURS Stephane,CAN,Canada,,Swimming,1988,
Men,100 m Butterfly A4,Gold,BOLOTIN Ron,ISR,Israel,,Swimming,1988,
Men,100 m Butterfly A6,Gold,LIU Zebing,CHN,China,,Swimming,1988,
Men,100 m Butterfly A8,Gold,LIU Gui Ping,CHN,China,,Swimming,1988,
Men,100 m Butterfly B1,Gold,MCISAAC Timothy,CAN,Canada,,Swimming,1988,
Men,100 m Butterfly B2,Gold,GRENON Lee,CAN,Canada,,Swimming,1988,
Men,100 m Butterfly B3,Gold,EDGSON Michael,CAN,Canada,,Swimming,1988,
Men,100 m Butterfly L4,Gold,TRONDSEN Erling,NOR,Norway,,Swimming,1988,
Men,100 m Butterfly L5,Gold,NOBLE Paul,GBR,United Kingdom,,Swimming,1988,
Men,100 m Butterfly L6,Gold,EINARSSON Mats,SWE,Sweden,,Swimming,1988,
Men,100 m Butterfly 5,Gold,FINDER Piotr,POL,Poland,,Swimming,1988,
Men,100 m Butterfly 6,Gold,DUNNE Gerard,IRL,Ireland,,Swimming,1988,
Men,75 m Individual Medley 1A,Gold,KENNY Mike,GBR,United Kingdom,,Swimming,1988,
Men,75 m Individual Medley 1B,Gold,THOMPSON James,USA,United States of America,,Swimming,1988,
Men,100 m Individual Medley 2,Gold,SZPOJNAROWICZ Marek,POL,Poland,,Swimming,1988,
Men,100 m Individual Medley 3,Gold,PAWLOWSKI Arkadiusz,POL,Poland,,Swimming,1988,
Men,200 m Individual Medley A1,Gold,WU Yan Hu,CHN,China,,Swimming,1988,
Men,200 m Individual Medley A2,Gold,LECOURS Stephane,CAN,Canada,,Swimming,1988,
Men,200 m Individual Medley A4,Gold,MOSTERD Johan,NED,Netherlands,,Swimming,1988,
Men,200 m Individual Medley A5,Gold,FOPPOLO David,FRA,France,,Swimming,1988,
Men,200 m Individual Medley A6,Gold,CAI Zusheng,CHN,China,,Swimming,1988,
Men,200 m Individual Medley A8,Gold,BUDIN Hanoch,ISR,Israel,,Swimming,1988,
Men,200 m Individual Medley B1,Gold,MCISAAC Timothy,CAN,Canada,,Swimming,1988,
Men,200 m Individual Medley B2,Gold,ANDERSSON Per,SWE,Sweden,,Swimming,1988,
Men,200 m Individual Medley B3,Gold,EDGSON Michael,CAN,Canada,,Swimming,1988,
Men,200 m Individual Medley C5,Gold,CHRISTENSEN Anders,DEN,Denmark,,Swimming,1988,
Men,200 m Individual Medley C8,Gold,PAUWELS Hans,BEL,Belgium,,Swimming,1988,
Men,200 m Individual Medley L3,Gold,MAGNER Jorgen,SWE,Sweden,,Swimming,1988,
Men,200 m Individual Medley L4,Gold,TRONDSEN Erling,NOR,Norway,,Swimming,1988,
Men,200 m Individual Medley L5,Gold,WOELK Holger,GER,Germany,,Swimming,1988,
Men,200 m Individual Medley L6,Gold,EINARSSON Mats,SWE,Sweden,,Swimming,1988,
Men,200 m Individual Medley 4,Gold,PINTO Shlomo,ISR,Israel,,Swimming,1988,
Men,200 m Individual Medley 5,Gold,GALINDO Moises,Mex,Mexico,,Swimming,1988,
Men,200 m Individual Medley 6,Gold,LEARDY Luis,ESP,Spain,,Swimming,1988,
Men,400 m Individual Medley B2,Gold,ANDERSSON Per,SWE,Sweden,,Swimming,1988,
Men,400 m Individual Medley B3,Gold,EDGSON Michael,CAN,Canada,,Swimming,1988,
Men,3x25 m Freestyle Relay 1A-1C,Gold,United States of America,USA,United States of America,,Swimming,1988,
Men,3x50 m Medley Relay 2-4,Gold,United States of America,USA,United States of America,,Swimming,1988,
Women,50 m Freestyle B1,Gold,BURTON Janice,GBR,United Kingdom,,Swimming,1988,
Women,50 m Freestyle B2,Gold,ZORN Trischa,USA,United States of America,,Swimming,1988,
Women,50 m Freestyle B3,Gold,BRANDEWIE Debra,USA,United States of America,,Swimming,1988,
Women,50 m Freestyle L1,Gold,PAIROUX Genevieve,FRA,France,,Swimming,1988,
Women,50 m Freestyle L2,Gold,JOHANSSON Marita,SWE,Sweden,,Swimming,1988,
Women,50 m Freestyle 2,Gold,GETTINGER Cynthia,USA,United States of America,,Swimming,1988,
Women,100 m Freestyle A2,Gold,KARLSSON Cecilia,SWE,Sweden,,Swimming,1988,
Women,100 m Freestyle A4,Gold,BARLUND Gritt,DEN,Denmark,,Swimming,1988,
Women,100 m Freestyle A8,Gold,BROKHOLC Kristina,SWE,Sweden,,Swimming,1988,
Women,100 m Freestyle B1,Gold,TJERNBERG Magdalena,SWE,Sweden,,Swimming,1988,
Women,100 m Freestyle B2,Gold,ZORN Trischa,USA,United States of America,,Swimming,1988,
Women,100 m Freestyle B3,Gold,BRANDEWIE Debra,USA,United States of America,,Swimming,1988,
Women,100 m Freestyle C4,Gold,BARKER Tammy,CAN,Canada,,Swimming,1988,
Women,100 m Freestyle C6,Gold,YAXLEY Sandra,AUS,Australia,,Swimming,1988,
Women,100 m Freestyle C8,Gold,AARTS Marga,NED,Netherlands,,Swimming,1988,
Women,100 m Freestyle L2,Gold,JOHANSSON Marita,SWE,Sweden,,Swimming,1988,
Women,100 m Freestyle L4,Gold,KRAJEWSKA Lucyna,POL,Poland,,Swimming,1988,
Women,100 m Freestyle L5,Gold,BERAUDIAS Agnes,FRA,France,,Swimming,1988,
Women,100 m Freestyle L6,Gold,HENGST Claudia,GER,Germany,,Swimming,1988,
Women,100 m Freestyle 4,Gold,GULL Beverley,GBR,United Kingdom,,Swimming,1988,
Women,100 m Freestyle 5,Gold,PEIRO Ana,ESP,Spain,,Swimming,1988,
Women,100 m Freestyle 6,Gold,MOREIRA ALVES Graciana,BRA,Brazil,,Swimming,1988,
Women,200 m Freestyle C4,Gold,BARKER Tammy,CAN,Canada,,Swimming,1988,
Women,400 m Freestyle A2,Gold,KARLSSON Cecilia,SWE,Sweden,,Swimming,1988,
Women,400 m Freestyle A4,Gold,MUCZ Joanne,CAN,Canada,,Swimming,1988,
Women,400 m Freestyle A8,Gold,YOUNG Judith,AUS,Australia,,Swimming,1988,
Women,400 m Freestyle B1,Gold,TJERNBERG Magdalena,SWE,Sweden,,Swimming,1988,
Women,400 m Freestyle B2,Gold,ZORN Trischa,USA,United States of America,,Swimming,1988,
Women,400 m Freestyle B3,Gold,BRANDEWIE Debra,USA,United States of America,,Swimming,1988,
Women,400 m Freestyle C3-4,Gold,STIDEVER Jane,GBR,United Kingdom,,Swimming,1988,
Women,400 m Freestyle L6,Gold,HENGST Claudia,GER,Germany,,Swimming,1988,
Women,400 m Freestyle 4,Gold,GULL Beverley,GBR,United Kingdom,,Swimming,1988,
Women,400 m Freestyle 5,Gold,PEIRO Ana,ESP,Spain,,Swimming,1988,
Women,400 m Freestyle 6,Gold,KOPP Heidi,GER,Germany,,Swimming,1988,
Women,25 m Backstroke L1,Gold,PIERRE Beatrice,FRA,France,,Swimming,1988,
Women,50 m Backstroke C6,Gold,BINET Helene,FRA,France,,Swimming,1988,
Women,50 m Backstroke L2,Gold,NIKKILA Ritva,FIN,Finland,,Swimming,1988,
Women,50 m Backstroke 2,Gold,GETTINGER Cynthia,USA,United States of America,,Swimming,1988,
Women,100 m Backstroke A2,Gold,NANNENBERG Jacqueline,NED,Netherlands,,Swimming,1988,
Women,100 m Backstroke A4,Gold,BARR Dianne,GBR,United Kingdom,,Swimming,1988,
Women,100 m Backstroke A8,Gold,YOUNG Judith,AUS,Australia,,Swimming,1988,
Women,100 m Backstroke B1,Gold,WEICKER Yvette,CAN,Canada,,Swimming,1988,
Women,100 m Backstroke B2,Gold,ZORN Trischa,USA,United States of America,,Swimming,1988,
Women,100 m Backstroke B3,Gold,BRANDEWIE Debra,USA,United States of America,,Swimming,1988,
Women,100 m Backstroke C3,Gold,NAESS Christina,FRO,Faroe Islands,,Swimming,1988,
Women,100 m Backstroke C4,Gold,STIDEVER Jane,GBR,United Kingdom,,Swimming,1988,
Women,100 m Backstroke C8,Gold,AARTS Marga,NED,Netherlands,,Swimming,1988,
Women,100 m Backstroke L4,Gold,SIEGERS Britta,GER,Germany,,Swimming,1988,
Women,100 m Backstroke L6,Gold,HENGST Claudia,GER,Germany,,Swimming,1988,
Women,100 m Backstroke 4,Gold,GULL Beverley,GBR,United Kingdom,,Swimming,1988,
Women,100 m Backstroke 5,Gold,PEIRO Ana,ESP,Spain,,Swimming,1988,
Women,100 m Backstroke 6,Gold,JAVALOYA Pilar,ESP,Spain,,Swimming,1988,
Women,25 m Breaststroke L1,Gold,PAIROUX Genevieve,FRA,France,,Swimming,1988,
Women,50 m Breaststroke B1,Gold,TJERNBERG Magdalena,SWE,Sweden,,Swimming,1988,
Women,50 m Breaststroke B2,Gold,ZORN Trischa,USA,United States of America,,Swimming,1988,
Women,50 m Breaststroke B3,Gold,TJERNBERG Gabriella,SWE,Sweden,,Swimming,1988,
Women,50 m Breaststroke L2,Gold,FREIJ Marie-Louise,SWE,Sweden,,Swimming,1988,
Women,50 m Breaststroke 2,Gold,GETTINGER Cynthia,USA,United States of America,,Swimming,1988,
Women,100 m Breaststroke A2,Gold,KARLSSON Cecilia,SWE,Sweden,,Swimming,1988,
Women,100 m Breaststroke A8,Gold,BROKHOLC Kristina,SWE,Sweden,,Swimming,1988,
Women,100 m Breaststroke B1,Gold,TJERNBERG Magdalena,SWE,Sweden,,Swimming,1988,
Women,100 m Breaststroke B2,Gold,ZORN Trischa,USA,United States of America,,Swimming,1988,
Women,100 m Breaststroke B3,Gold,TJERNBERG Gabriella,SWE,Sweden,,Swimming,1988,
Women,100 m Breaststroke C4,Gold,SISSO Miri,ISR,Israel,,Swimming,1988,
Women,100 m Breaststroke L5,Gold,TRAMUNS Laura,ESP,Spain,,Swimming,1988,
Women,100 m Breaststroke L6,Gold,HENGST Claudia,GER,Germany,,Swimming,1988,
Women,100 m Breaststroke 5,Gold,ADAMIK Malgozata,POL,Poland,,Swimming,1988,
Women,100 m Breaststroke 6,Gold,KOPP Heidi,GER,Germany,,Swimming,1988,
Women,200 m Breaststroke B1,Gold,TJERNBERG Magdalena,SWE,Sweden,,Swimming,1988,
Women,200 m Breaststroke B2,Gold,ZORN Trischa,USA,United States of America,,Swimming,1988,
Women,200 m Breaststroke B3,Gold,TJERNBERG Gabriella,SWE,Sweden,,Swimming,1988,
Women,25 m Butterfly 2,Gold,GETTINGER Cynthia,USA,United States of America,,Swimming,1988,
Women,100 m Butterfly A2,Gold,ZOR Semadar,ISR,Israel,,Swimming,1988,
Women,100 m Butterfly A8,Gold,HEDE Charlotte,DEN,Denmark,,Swimming,1988,
Women,100 m Butterfly B1,Gold,KUKKONEN Eeva Riitta,FIN,Finland,,Swimming,1988,
Women,100 m Butterfly B2,Gold,ZORN Trischa,USA,United States of America,,Swimming,1988,
Women,100 m Butterfly L6,Gold,HENGST Claudia,GER,Germany,,Swimming,1988,
Women,100 m Butterfly 6,Gold,JAVALOYA Pilar,ESP,Spain,,Swimming,1988,
Women,200 m Individual Medley A2,Gold,SNORRADOTTIR Lilja,ISL,Iceland,,Swimming,1988,
Women,200 m Individual Medley A8,Gold,HEDE Charlotte,DEN,Denmark,,Swimming,1988,
Women,200 m Individual Medley B1,Gold,TJERNBERG Magdalena,SWE,Sweden,,Swimming,1988,
Women,200 m Individual Medley B2,Gold,ZORN Trischa,USA,United States of America,,Swimming,1988,
Women,200 m Individual Medley B3,Gold,BRANDEWIE Debra,USA,United States of America,,Swimming,1988,
Women,200 m Individual Medley L6,Gold,HENGST Claudia,GER,Germany,,Swimming,1988,
Women,200 m Individual Medley 6,Gold,KOPP Heidi,GER,Germany,,Swimming,1988,
Women,400 m Individual Medley B2,Gold,ZORN Trischa,USA,United States of America,,Swimming,1988,
Women,400 m Individual Medley B3,Gold,BRANDEWIE Debra,USA,United States of America,,Swimming,1988,
Men,4x50 m Freestyle Relay A1-A8,Gold,,FRA,France,1.0,Swimming,1988,
Men,4x100 m Freestyle Relay B1-B3,Gold,,CAN,Canada,1.0,Swimming,1988,
Men,4x100 m Freestyle Relay A-L,Gold,MORETON David,GBR,United Kingdom,1.0,Swimming,1988,
Men,4x50 m Medley Relay A1-A8,Gold,,FRA,France,1.0,Swimming,1988,
Men,4x100 m Medley Relay B1-B3,Gold,,CAN,Canada,1.0,Swimming,1988,
Men,4x100 m Medley Relay A-L,Gold,MORETON David,GBR,United Kingdom,1.0,Swimming,1988,
Men,4x100 m Medley Relay T/P open,Gold,,ESP,Spain,1.0,Swimming,1988,
Women,4x100 m Freestyle Relay B1-B3,Gold,,USA,United States of America,1.0,Swimming,1988,
Women,4x100 m Medley Relay B1-B3,Gold,,USA,United States of America,1.0,Swimming,1988,
Men,50 m Freestyle S2,Gold,HULL Peter,GBR,United Kingdom,,Swimming,1992,
Men,50 m Freestyle S3,Gold,FLAMENGO Jean-Louis,FRA,France,,Swimming,1992,
Men,50 m Freestyle S4,Gold,BELLOT Pierre,FRA,France,,Swimming,1992,
Men,50 m Freestyle S5,Gold,MCQUEEN William,GBR,United Kingdom,,Swimming,1992,
Men,50 m Freestyle S6,Gold,LUND Peter,DEN,Denmark,,Swimming,1992,
Men,50 m Freestyle S7,Gold,BECSEY Janos,HUN,Hungary,,Swimming,1992,
Men,50 m Freestyle S8,Gold,SIQVELAND Johan,NOR,Norway,,Swimming,1992,
Men,50 m Freestyle S9,Gold,KELLER Donnie,USA,United States of America,,Swimming,1992,
Men,50 m Freestyle S10,Gold,SAINI Gianluca,ITA,Italy,,Swimming,1992,
Men,50 m Freestyle B1,Gold,MORGAN John,USA,United States of America,,Swimming,1992,
Men,50 m Freestyle B2,Gold,HOLMES Christopher,GBR,United Kingdom,,Swimming,1992,
Men,50 m Freestyle B3,Gold,CHESNOV Vladimir,RUS,Russia,,Swimming,1992,
Men,100 m Freestyle S2,Gold,HULL Peter,GBR,United Kingdom,,Swimming,1992,
